No.,storeNumber,countryCode,ownershipTypeCode,schedule,slug,latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode,postalCode,currentTimeOffset,windowsTimeZoneId,olsonTimeZoneId,GMT,GMT_city,Mon,Tue,Wed,Thu,Fri,Sat,Sun
14545,52992-282273,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",albertsons-missoula-0043-2230-n-reserve-st-missoula-mt-59808-us,46.885527,-114.036477,2230 N Reserve St,Null,Null,Missoula,MT,59808,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14546,53665-283791,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",albertsons-missoula-0024-1003-e-broadway-st-missoula-mt-59802-us,46.867857,-113.982099,1003 E. Broadway St.,Null,Null,Missoula,MT,59802,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14547,22428-218644,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",missoula-brooks-and-central-2121-brooks-st-missoula-mt-598016648-us,46.850909,-114.015374,2121 Brooks St,Null,Null,Missoula,MT,598016648,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM
14548,9528-97210,US,CO,"[{'dayName': 'Today', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}]",2510-reserve-street-missoula-2504-s-reserve-street-missoula-mt-598017546-us,46.848528,-114.038879,2504 S Reserve Street,Null,Null,Missoula,MT,598017546,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,5:00 AM to 8:00 PM
14549,48501-262667,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",albertsons-missoula-1010-3800-russell-street-missoula-mt-598018525-us,46.836147,-114.015446,3800 RUSSELL STREET,Null,Null,Missoula,MT,598018525,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,6:00 AM to 7:00 PM,6:00 AM to 4:00 PM,6:00 AM to 4:00 PM,6:00 AM to 4:00 PM,6:00 AM to 4:00 PM,6:00 AM to 4:00 PM,6:00 AM to 4:00 PM
14550,74368-83247,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",missoula-fresh-market-reserve-3801-s-reserve-st-missoula-mt-598017322-us,46.834535,-114.041512,3801 S Reserve St,Null,Null,Missoula,MT,598017322,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14551,62882-296287,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",albertsons-4040-hamilton-1313-n-1st-street-hamilton-mt-59840-us,46.263154,-114.158815,1313 N. 1st Street,Null,Null,Hamilton,MT,59840,-360,Mountain Standard Time,GMT-07:00 America/Denver,GMT-07:00,America/Denver,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14552,8729-93391,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",5th-e-street-eureka-326-5th-street-eureka-ca-955010306-us,40.801576,-124.167152,326 5th Street,Null,Null,Eureka,CA,955010306,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM
14553,76264-92364,US,LS,"[{'dayName': 'Today', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",target-eureka-t-1421-2525-4th-st-eureka-ca-955010823-us,40.805569,-124.144039,2525 4th St,Null,Null,Eureka,CA,955010823,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM
14554,16207-153348,US,LS,"[{'dayName': 'Today', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 7:30 PM', 'open': True, 'holiday': ''}]",safeway-eureka-2908-2555-harris-st-eureka-ca-95503-us,40.780464,-124.139031,2555 Harris St,Null,Null,Eureka,CA,95503,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM,5:30 AM to 7:30 PM
14555,9263-95533,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",central-heartwood-1924-central-ave-mc-kinleyville-shopping-center-mc,40.940365,-124.101334,1924 Central Ave.,Null,McKinleyville Shopping Center,Mckinleyville,CA,955193606,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
14556,9900-95535,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",n-fortuna-redwood-1095-s-fortuna-blvd-fortuna-ca-955403066-us,40.578892,-124.146349,1095 S. Fortuna Blvd.,4A,Null,Fortuna,CA,955403066,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
14557,79730-124264,US,LS,"[{'dayName': 'Today', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 7:00 PM', 'open': True, 'holiday': ''}]",safeway-susanville-1218-2970-main-st-susanville-ca-961304730-us,40.406303,-120.634367,2970 Main St,Null,Null,Susanville,CA,961304730,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,4:30 AM to 7:00 PM,4:30 AM to 7:00 PM,4:30 AM to 7:00 PM,4:30 AM to 7:00 PM,4:30 AM to 7:00 PM,4:30 AM to 7:00 PM,4:30 AM to 7:00 PM
14558,13249-105710,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}]",i-74-sr-44-110-lee-blvd-shelbyville-in-461763403-us,39.526727,-85.73878,110 Lee Blvd,Null,Null,Shelbyville,IN,461763403,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,5:30 AM to 9:30 PM,5:30 AM to 6:00 PM,5:30 AM to 6:00 PM,5:30 AM to 6:00 PM,5:30 AM to 6:00 PM,5:30 AM to 6:00 PM,6:30 AM to 6:00 PM
14559,61255-294449,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 12:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 12:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 12:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 12:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 12:00 PM', 'open': True, 'holiday': ''}]",i-74-sr-3-404-414-e-freeland-rd-greensburg-in-47240-us,39.359194,-85.478899,404 - 414 E Freeland Rd,Null,Null,Greensburg,IN,47240,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,5:00 AM to 12:00 PM,5:00 AM to 12:00 PM,5:00 AM to 12:00 PM,5:00 AM to 12:00 PM,5:00 AM to 12:00 PM,6:00 AM to 1:00 PM,6:00 AM to 1:00 PM
14560,74302-77220,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",safeway-the-dalles-1489-520-mt-hood-st-the-dalles-or-970583555-us,45.60437,-121.19317,520 Mt. Hood St,Null,Null,The Dalles,OR,970583555,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14561,79246-100439,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",fred-meyer-the-dalles-372-1215-west-6th-street-the-dalles-or-970583585-us,45.606722,-121.199545,1215 West 6th Street,Null,Null,The Dalles,OR,970583585,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14562,21268-206225,US,CO,"[{'dayName': 'Today', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 8:00 PM', 'open': True, 'holiday': ''}]",the-dalles-1200-west-6th-street-the-dalles-or-970583757-us,45.605928,-121.200549,1200 West 6th Street,200,Null,The Dalles,OR,970583757,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM,4:30 AM to 8:00 PM
14563,9531-96536,US,CO,"[{'dayName': 'Today', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 6:00 PM', 'open': True, 'holiday': ''}]",1040-east-marina-road-hood-river-1040-e-marina-rd-hood-river-or-970312378-us,45.711711,-121.500464,1040 E. Marina Rd,Null,Null,Hood River,OR,970312378,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,4:30 AM to 6:00 PM,4:30 AM to 6:00 PM,4:30 AM to 6:00 PM,4:30 AM to 6:00 PM,4:30 AM to 6:00 PM,4:30 AM to 6:00 PM,4:30 AM to 6:00 PM
14564,74309-79100,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",safeway-hood-river-1123-2249-cascade-ave-hood-river-or-970311001-us,45.708967,-121.534887,2249 Cascade Ave,Null,Null,Hood River,OR,970311001,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
14565,55026-277729,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",175-washington-250-e-hwy-175-kaufman-tx-751423509-us,32.571821,-96.306318,250 E. Hwy 175,110,Null,Kaufman,TX,751423509,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:30 PM,5:30 AM to 8:30 PM,5:30 AM to 8:30 PM
14566,6521-34159,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}]",la-jolla-forward-la-jolla-5604-la-jolla-blvd-la-jolla-ca-920377554-us,32.813927,-117.269973,5604 La Jolla Blvd.,#C,Null,La Jolla,CA,920377554,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM
14567,5387-176304,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",torrey-pines-hershel-1055-torrey-pines-road-la-jolla-ca-920374440-us,32.842572,-117.271998,1055 Torrey Pines Road,#102,Null,La Jolla,CA,920374440,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 7:00 PM,5:00 AM to 7:00 PM,5:00 AM to 7:00 PM,5:00 AM to 7:00 PM,5:00 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM
